gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2430514783																										901524													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=901524															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				599f99ec-5daa-4acd-ba3e-4fb522d29c40		1607	L. R. Abrams							flowers		Native					herbarium sheet							POM accession #: 88160												1901-05-11		131		1901	5	11		Sanddunes.														United States		California	San Francisco		Lake Merced; S San Francisco.													37.7183	-122.4881	WGS84	1700											San Jose S.U. A			GoogleMaps via BerkeleyMapper (copied from RSA169410)	Thu Feb 21 13:48:36 2013; georef from 2006-2015 archive backup file																							Robert Ornduff		1960-12				204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430514696																										900642													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=900642															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				59348f1e-a1e0-4052-88fa-5d1accb3b6cf		66	I. M. Johnston							flowers		Native					herbarium sheet							POM accession #: 46863												1917-03-10		69		1917	3	10																United States		California	San Bernardino		Upland.																																																												204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430513301																										895710													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=895710															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				56d9d215-ff73-45f5-8c31-e68691afe305		468	F. H. Elmore							flowers		Native					herbarium sheet							POM accession #: 361536	Hancock Pacific Expedition of 1941.											1947-04-17		107		1947	4	17																United States		California	Santa Barbara		Santa Cruz Island, Hill W of Prisoner's Harbor.																																																												204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430510705																										889304													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=889304															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				559296be-ea66-4a2c-8193-6affa2c39799		33128	L. S. Rose							flowers		Native					herbarium sheet							RSA accession #: 8340												1933-04-30		120		1933	4	30		Open hills														United States		California	San Mateo		Redwood City																																																												204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430510065																										890301													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=890301															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				560f220e-0f6f-472f-957a-ed29ac55aa44		1794	Justin M. Wood							flowers		Native					herbarium sheet							RSA accession #: 764000	Annual; fls yellow. Abundant.											2010-05-14		134		2010	5	14		Open sandy valley floor. (SD Plant Atlas Grid C-18)														United States		California	San Diego		North end of the valley near Mitchell Camp.; Beauty Mountain		1258		4125ft.									33.3952778	-116.6908333					T9S R3E S8 SE1/4																																									204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430508541																										845346													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=845346															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				52fe6458-7f35-4eab-a3dc-671c75bf66ab	RSA0009795	s.n.	Marcus E. Jones							flowers		Native					herbarium sheet							POM accession #: 41574	Imaged for M.E. Jones Mellon Project.											1924-04-25		116		1924	4	25																United States		California	Mendocino		Ukiah																																																						Robert Ornduff		1960-12				204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430506654																										867116													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=867116															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				53eeec39-066c-49f1-a249-bc4d317ed459		9573	L. C. Wheeler									Native					herbarium sheet							RSA accession #: 638929												1967-05-15		135		1967	5	15		Sunny broad ridgetop, hard silt loam.														United States		California	Los Angeles		San Gabriel Mountains: Ridgetop ESE of Fremont Pass.		595		1950ft.																																																		Orlando Mistretta		2004-01				204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430504132																										808257													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=808257															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				5102481d-535e-4e47-9fd1-1f4990774c18		8525	Timothy S. Ross; J. Mark Porter									Native					herbarium sheet							RSA accession #: 596915												1995-05-04		124		1995	5	4		Canyon bottom with a fairly narrow meandering stream and grassy old-formation benches; adjacent slopes with chaparral and coastal sage scrub elements														United States		California	Los Angeles		Liebre Mountains, Texas Canyon: ca 3.6 road miles NE of Bouquet Canyon Road.; Green Valley 7.5'		623	683	2045-2240ft.									34.5141667	-118.4088889					T5N R15W S13 SW1/4 center																																									204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430502710																										804449													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=804449															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				4f2865d7-b639-4a1b-a238-e29edbfe7357		s.n.	Glenn A. Gorelick							flowers		Native					herbarium sheet							POM accession #: 361529												1967-04-14		104		1967	4	14																United States		California	San Mateo		San Bruno Mountains, overlooking Daly City near San Francisco.																																																						Robert Ornduff		1980-06				204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430501958																										806635													2021-08-13 15:37:01			https://cch2.org/portal/collections/individual/index.php?occid=806635															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				5036693b-01d2-4bd2-8114-3e0f05bcd6d7		s.n.	Karen Kirtland							flowers & fruits		Native					herbarium sheet							RSA accession #: 645621												1993-04-10		100		1993	4	10																United States		California	Los Angeles		Mojave Desert (western): lancaster, E of 10th St. East between Ave. F and G.				2325ft.									34.740688	-118.121936		1200			T8N R12W S35 NW1/4								kdpearso (via TRS conversion script)		DOI:10.5281/zenodo.4507032	TRS from label	auto-generated from TRS by California Phenology Network; February 2021																													204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430501866																										805681													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=805681															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				4fc1f626-67a9-48d1-806f-aab6cae05c7a		9177	Steve Boyd; Lauren Raz							flowers		Native					herbarium sheet							RSA accession #: 597775	Annual, flowers yellow. Common.											1997-03-14		73		1997	3	14		Steep to relatively gentle slopes of decomposed granitic soils; Extensive areas of grassland with Stipa cernua, Poa secunda, Erodium cicutarium, Corethrogyne filaginifolia, Avena barbata, Amsinckia tessellata, Claytonia spp. Lower slopes with a few scattered Pinus sabiniana and Quercus lobata, channel of wash with dense stands of Salix spp.														United States		California	Los Angeles		Liebre Mountains, lower southeastern flank of Bald Mountain, near head of Liebre Gulch, due west of Sandberg.		1213		3980ft.									34.74125	-118.7171944					T8N R17W S31 NW1/4 SW1/4 SW1/4											Specimen label																														204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430501428																										801216													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=801216															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				4d9ad2d2-5bda-4097-8586-ba85718d6118		440	Adree M. Desrochers							flowers		Native					herbarium sheet							RSA accession #: 585997	Abundant in pasture with Erodium botrys, Bromus tectorum, Avena sp., Amsinckia sp.											1989-04-15		105		1989	4	15																United States		California	San Luis Obispo		Near Santa Margarita. Along Pozo Rd on S side of road, 4.3 km E of intersection Hwy 58 and Pozo Rd.																																																												204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430501132																										801643													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=801643															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				4dccd23e-2120-4096-aef4-264961ad831c		s.n.	E. S. Steele; H. S. Pratt							flowers & fruits		Native					herbarium sheet							POM accession #: 277134												1935-03-06		65		1935	3	6																United States		California	Los Angeles		Eagle Rock.																																																						Robert Ornduff		1960-12				204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430499332																										790843													2021-06-09 08:48:02			https://cch2.org/portal/collections/individual/index.php?occid=790843															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				48ad610a-9019-4e68-bdd5-d944e5ce9a83	RSA0088830	s.n.	Bonnie C. Templeton							flowers							herbarium sheet							RSA accession #: 844234												1929-05-05		125		1929	5	5	05/05/1929	On dry hills.														United States		California	San Bernardino		Northwest of San Bernardino, San Bernardino Mts.		762		2500ft.									34.261049	-117.84658	WGS84	26160											Valerie M. Smissen			GoogleEarth																														204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		(DC.) Hall					
2430499258																										799384													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=799384															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				4cb6ba2b-be42-4d07-bb85-169ba48c55c9		4225	E. R. Blakley							flowers		Native					herbarium sheet							RSA accession #: 610681	Annual, flowers yellow, scattered sun, sandy soil in shallow gully											1961-04-28		118		1961	4	28																United States		California	Santa Barbara		San Miguel Island. Head of E fork of Canyon del Mar 0.3 miles W of old ranch house.		152		500ft.									34.038	-120.352	NAD83	1000											Santa Barbara Botanic Garden A			Terrain Nav. v. 8.7 (copied from SBBG11334)	Sat Mar 8 15:01:59 2014; georef from 2006-2015 archive backup file																													204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430498611																										792840													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=792840															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				49a151ec-d96c-4a9c-a3e4-43cbf48414cd		3113	D. D. Keck; Jens Clausen							flowers		Native					herbarium sheet							RSA accession #: 605974												1935-04-10		100		1935	4	10		Sandy soil														United States		California	Kern		Taft, at High School, Western Kern County.		305		1000ft.									35.147696	-119.460944	WGS84	400											Rancho Santa Ana (no. 7)			Geolocate (copied from DS244183)	Thu Jan 16 13:01:00 2014; georef from 2006-2015 archive backup file																													204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430497551																										792588													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=792588															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				49833e30-8d50-4bee-b70a-45210f9decc2		23115	J. T. Howell							flowers		Native					herbarium sheet							RSA accession #: 127096												1947-04-30		120		1947	4	30																United States		California	Marin		Dillon's Beach.																																																												204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430497062																										797438													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=797438															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				4bce0756-2c58-4a0b-9cfe-990e6469eb10		9005	John H. Thomas							flowers		Native					herbarium sheet							RSA accession #: 159459	Yellow. Showy and very common.											1961-03-22		81		1961	3	22																United States		California	Santa Clara		Serpentine hills at Edenvale, about 5 miles SE of San Jose.		91		300ft.									37.275	-121.825																																														204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430496770																										794413													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=794413															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				4a6144f7-01dd-450f-9410-450d0ded5aca		1248	L. R. Abrams							flowers		Native					herbarium sheet							POM accession #: 50713												1901-04-00				1901	4	0	1901-04															United States		California	Los Angeles		Santa Monica Mountains																																																												204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430495615																										786173													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=786173															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				46735a62-ae2d-4304-8755-63c7eabe0497		1662	C. B. Wolf							flowers		Native					herbarium sheet							RSA accession #: 13321												1928-04-07		98		1928	4	7																United States		California	Fresno		Panoche Hills, 20 mi. S.W. of South Dos Palos on road to Mercy Hot Springs.		122		400ft.																																																								204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430492300																										790058													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=790058															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				484f1929-7083-4bb0-9545-a2aa64709c5b		346	Keith E. Hoffmaster							flowers							herbarium sheet							RSA accession #: 736589												1934-03-06		65		1934	3	6																United States		California	San Diego		San Onofre.													33.38114	-117.5731	WGS84	804											San Diego NHM E			SD: 2007-2009 CCH GBIF georeferencing grant (copied from RSA696038)	Mon May 22 15:08:36 2017; georef from 2015-2018 archive backup file																													208345								Baeria chrysostoma							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Baeria	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Baeria				chrysostoma			Species		Fisch. & C. A. Mey.					
2430492215																										789203													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=789203															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				47e6c585-7cf8-4374-a09c-9badece6e087		1016	B. C. Templeton; I. W. Clokey							flowers		Native					herbarium sheet							POM accession #: 361491												1930-04-08		98		1930	4	8		Lower Sonoran Zone,in open fields.														United States		California	Los Angeles		Mojave Desert, W of Lancaster.		400		1312ft.																																																								204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430491232																										782276													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=782276															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				448d7d60-b468-470c-8f17-dd55e3f0b5b6		1685	Steve Boyd; M. Doyle, B. Roy, Sara Meury							flowers		Native					herbarium sheet							RSA accession #: 572987	Erect annual, ray and disk flowers yellow, common											1986-04-12		102		1986	4	12		grassy understory														United States		California	San Bernardino		North base of San Bernardino Mountains: Arrowhead Lake Road, ca. 2 mi. N of Mojave Forks Reservoir.													34.36214	-117.24818	NAD83	400														TOPO!	<1/4 section (appx. <400 M); <1/4 section (appx. <400 M)																													204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430491166																										781619													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=781619															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				444467c9-420f-420b-adef-cce3fcc4a968		s.n.	A. A. Heller							flowers							herbarium sheet							RSA accession #: 32853												1938-05-14		134		1938	5	14		Plentiful on a steep grassy slope														United States		California	Sonoma		East of Bodega Bay													38.341376	-123.020416	WGS84	2600											UCBerkeley B			Geolocate (copied from POM253184)	Fri Apr 27 13:42:15 2012; georef from 2006-2015 archive backup file																							Robert Ornduff		1960				208181								Lasthenia macrantha subsp. bakeri							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia|Lasthenia macrantha	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				macrantha	bakeri		Subspecies	subsp.	(J.T.Howell) Ornduff					
2430488435																										770646													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=770646															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				3f13c5c4-1ba1-4a68-98b1-7917c4c7cc0c		48043	L. S. Rose							flowers							herbarium sheet							POM accession #: 361597	Gray coastal hills.											1948-04-18		109		1948	4	18		coastal hills														United States		California	Marin		Pt. Reyes Lighthouse		152		500ft.																																																		LeRoy Gross		2014-01				207723								Lasthenia californica subsp. macrantha							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia|Lasthenia californica	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica	macrantha		Subspecies	subsp.	(A. Gray) R. Chan					
2430484574																										762664													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=762664															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				3b434bf7-1781-4fc4-ac26-a20905793a2e		7523	F. R. Fosberg							flowers		Native					herbarium sheet							POM accession #: 361538												1932-03-20		80		1932	3	20		grassy hills														United States		California	Santa Barbara		Santa Cruz Island. Hungry Man's Gulch.		50		164ft.																																																								204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430483865																										764869													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=764869															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				3c51ce76-eb95-4c60-9ad1-0a4854d120e1		1007	D. D. Keck							flowers		Native					herbarium sheet							POM accession #: 182691	Abundant on shallow gravelly soil.											1931-04-02		92		1931	4	2																United States		California	Napa		Foot of Wooden Valley grade, 4 miles NE of Napa.		50		164ft.									38.347	-122.2436	WGS84	735											UCBerkeley B			Geolocate (copied from DS201377)	Fri Aug 23 15:41:26 2013; georef from 2006-2015 archive backup file																													204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430483504																										761178													2021-01-29 16:24:03			https://cch2.org/portal/collections/individual/index.php?occid=761178															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	POM			PreservedSpecimen				3a8f4e59-3469-4500-b12e-1c6227206731		616	Lincoln Constance							flowers		Native					herbarium sheet							POM accession #: 208992												1934-05-23		143		1934	5	23		Open grassland														United States		California	Humboldt		Look Prairie, Bull Creek Watershed, Humboldt Redwood Park		366		1200ft.																																																								204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
2430481935																										765497													2021-06-09 08:33:52			https://cch2.org/portal/collections/individual/index.php?occid=765497															3818e1d3-b6a4-11e8-b408-001a64db2964		RSA	RSA			PreservedSpecimen				3c9e0706-c684-4be6-a9ba-c0398d4ba6f5		3915	E. R. Blakley							flowers		Native					herbarium sheet							RSA accession #: 610676	annual, flowers yellow, plants larger and scattered , sun, rocky clay soil of a small draw											1961-03-12		71		1961	3	12																United States		California	Santa Barbara		Santa Cruz Island. At the base of Fraser Point.				30ft.									34.059	-119.924	NAD27	1000											Santa Barbara Botanic Garden A			Terrain Nav. v. 8.7 (copied from SBBG11111)	Sat Apr 19 13:47:52 2014; georef from 2006-2015 archive backup file																													204537								Lasthenia californica							Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Lasthenia	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Lasthenia				californica			Species		DC. ex Lindl.					
